,rain_sum,temperature_2m_mean,city,,,,,,,,
27306,12.3,24.9,Ratnapura,,,,,,,,
27307,9.7,25,Ratnapura,,,,,,,,
27308,4.1,25.5,Ratnapura,,,,,,,,
27309,6.1,25.3,Ratnapura,,,,,,,,
27310,14.5,24.6,Ratnapura,,,,,,,,
27311,12.2,24,Ratnapura,,,,,,,,
27312,12,24.5,Ratnapura,,,,,,,,
27313,7.5,25.1,Ratnapura,,,,,,,,
27314,17.3,24.7,Ratnapura,,,,,,,,
27315,2.2,25.3,Ratnapura,,,,,,,,
27316,1.4,25.6,Ratnapura,,,,,,,,
27317,2.5,25.6,Ratnapura,,,,,,,,
27318,5.7,25.2,Ratnapura,,,,,,,,
27319,3.8,25.5,Ratnapura,,,,,,,,
27320,4.2,25.7,Ratnapura,,,,,,,,
27321,2.1,25.8,Ratnapura,,,,,,,,
27322,4.7,25.3,Ratnapura,,,,,,,,
27323,6.8,25.3,Ratnapura,,,,,,,,
27324,4.2,25.2,Ratnapura,,,,,,,,
27325,8.1,24.9,Ratnapura,,,,,,,,
27326,15.3,24.1,Ratnapura,,,,,,,,
27327,5.4,24.7,Ratnapura,,,,,,,,
27328,2.5,25.1,Ratnapura,,,,,,,,
27329,2.4,25.6,Ratnapura,,,,,,,,
27330,3.6,25.4,Ratnapura,,,,,,,,
27331,3.6,25,Ratnapura,,,,,,,,
27332,1.9,25.4,Ratnapura,,,,,,,,
27333,2.5,25,Ratnapura,,,,,,,,
27334,4.1,25.3,Ratnapura,,,,,,,,
27335,3.2,25.3,Ratnapura,,,,,,,,
27336,7.8,25.3,Ratnapura,,,,,,,,
27337,5.5,25.9,Ratnapura,,,,,,,,
27338,5.3,25.4,Ratnapura,,,,,,,,
27339,2.4,26,Ratnapura,,,,,,,,
27340,5.5,25.7,Ratnapura,,,,,,,,
27341,0.8,25.8,Ratnapura,,,,,,,,
27342,1.3,26.2,Ratnapura,,,,,,,,
27343,4.5,25.8,Ratnapura,,,,,,,,
27344,3.8,25.5,Ratnapura,,,,,,,,
27345,14.3,25.1,Ratnapura,,,,,,,,
27346,3.3,25.6,Ratnapura,,,,,,,,
27347,19.9,24.8,Ratnapura,,,,,,,,
27348,14.5,24.6,Ratnapura,,,,,,,,
27349,9.1,25.1,Ratnapura,,,,,,,,
27350,20.6,25,Ratnapura,,,,,,,,
27351,3.7,24.8,Ratnapura,,,,,,,,
27352,6.9,25.1,Ratnapura,,,,,,,,
27353,7.4,25.2,Ratnapura,,,,,,,,
27354,14.4,24.9,Ratnapura,,,,,,,,
27355,15.8,24.8,Ratnapura,,,,,,,,
27356,5.6,25.1,Ratnapura,,,,,,,,
27357,7.5,25,Ratnapura,,,,,,,,
27358,7.3,25.1,Ratnapura,,,,,,,,
27359,1.8,25.1,Ratnapura,,,,,,,,
27360,0.2,25.2,Ratnapura,,,,,,,,
27361,2.4,25.5,Ratnapura,,,,,,,,
27362,1,24.9,Ratnapura,,,,,,,,
27363,1.4,25,Ratnapura,,,,,,,,
27364,3.8,24.7,Ratnapura,,,,,,,,
27365,5.6,24.8,Ratnapura,,,,,,,,
27366,24.1,24.4,Ratnapura,,,,,,,,
27367,11.8,24.8,Ratnapura,,,,,,,,
27368,5.3,24.9,Ratnapura,,,,,,,,
27369,10.6,25.2,Ratnapura,,,,,,,,
27370,15.9,24.7,Ratnapura,,,,,,,,
27371,3.8,25.1,Ratnapura,,,,,,,,
27372,5.3,25.3,Ratnapura,,,,,,,,
27373,1.8,25.3,Ratnapura,,,,,,,,
27374,3.9,25.3,Ratnapura,,,,,,,,
27375,6.5,24.9,Ratnapura,,,,,,,,
27376,18.3,24.8,Ratnapura,,,,,,,,
27377,2.8,24.9,Ratnapura,,,,,,,,
27378,0,25.7,Ratnapura,,,,,,,,
27379,2,25.8,Ratnapura,,,,,,,,
27380,12.4,25.2,Ratnapura,,,,,,,,
27381,31.8,25.3,Ratnapura,,,,,,,,
27382,4.1,24.9,Ratnapura,,,,,,,,
27383,10.2,25.1,Ratnapura,,,,,,,,
27384,16.2,24.4,Ratnapura,,,,,,,,
27385,24.4,24.5,Ratnapura,,,,,,,,
27386,12,24.3,Ratnapura,,,,,,,,
27387,18,24.4,Ratnapura,,,,,,,,
27388,16.2,24.5,Ratnapura,,,,,,,,
27389,5.8,25,Ratnapura,,,,,,,,
27390,12.3,25.8,Ratnapura,,,,,,,,
27391,10.1,25.6,Ratnapura,,,,,,,,
27392,32.5,24.5,Ratnapura,,,,,,,,
27393,6.1,24.7,Ratnapura,,,,,,,,
27394,0.7,25.5,Ratnapura,,,,,,,,
27395,2.9,25.4,Ratnapura,,,,,,,,
27396,11.6,24.7,Ratnapura,,,,,,,,
27397,2.1,25.3,Ratnapura,,,,,,,,
27398,1.5,25.5,Ratnapura,,,,,,,,
27399,3.6,24.8,Ratnapura,,,,,,,,
27400,7.4,24.8,Ratnapura,,,,,,,,
27401,3,25,Ratnapura,,,,,,,,
27402,3.4,25.3,Ratnapura,,,,,,,,
27403,7.3,25,Ratnapura,,,,,,,,
27404,9.3,24.4,Ratnapura,,,,,,,,
27405,10.9,24.5,Ratnapura,,,,,,,,
27406,9,24.6,Ratnapura,,,,,,,,
27407,3.8,24.7,Ratnapura,,,,,,,,
27408,1.6,25.3,Ratnapura,,,,,,,,
27409,3.8,25.1,Ratnapura,,,,,,,,
27410,3.6,25.3,Ratnapura,,,,,,,,
27411,4.2,25.4,Ratnapura,,,,,,,,
27412,5.6,25.1,Ratnapura,,,,,,,,
27413,3.7,25.3,Ratnapura,,,,,,,,
27414,16.2,24.9,Ratnapura,,,,,,,,
27415,9.3,25,Ratnapura,,,,,,,,
27416,20.1,25,Ratnapura,,,,,,,,
27417,9.2,25.1,Ratnapura,,,,,,,,
27418,6.5,25,Ratnapura,,,,,,,,
27419,10.6,25.6,Ratnapura,,,,,,,,
27420,12.1,24.4,Ratnapura,,,,,,,,
27421,11.8,24.8,Ratnapura,,,,,,,,
27422,11.2,24.6,Ratnapura,,,,,,,,
27423,14.9,24,Ratnapura,,,,,,,,
27424,6.7,24.6,Ratnapura,,,,,,,,
27425,3.5,25,Ratnapura,,,,,,,,
27426,2.4,25.1,Ratnapura,,,,,,,,
27427,7.3,25,Ratnapura,,,,,,,,
27428,8.3,24.6,Ratnapura,,,,,,,,
27429,8.6,24.8,Ratnapura,,,,,,,,
27430,6.5,25.7,Ratnapura,,,,,,,,
27431,5.4,25.4,Ratnapura,,,,,,,,
27432,2.3,25.4,Ratnapura,,,,,,,,
27433,4.3,25.3,Ratnapura,,,,,,,,
27434,2.6,25.8,Ratnapura,,,,,,,,
27435,5.7,25.2,Ratnapura,,,,,,,,
27436,3,25,Ratnapura,,,,,,,,
27437,3.5,25.4,Ratnapura,,,,,,,,
27438,13,24.9,Ratnapura,,,,,,,,
27439,17.7,24.9,Ratnapura,,,,,,,,
27440,15.3,23.7,Ratnapura,,,,,,,,
27441,6.1,25,Ratnapura,,,,,,,,
27442,11.3,24.6,Ratnapura,,,,,,,,
27443,16.2,25.2,Ratnapura,,,,,,,,
27444,18.9,25,Ratnapura,,,,,,,,
27445,27,24.6,Ratnapura,,,,,,,,
27446,80.1,25,Ratnapura,,,,,,,,
27447,31.8,24.3,Ratnapura,,,,,,,,
27448,28,24.7,Ratnapura,,,,,,,,
27449,6.5,25.2,Ratnapura,,,,,,,,
27450,0.5,24.6,Ratnapura,,,,,,,,
27451,0.8,24.9,Ratnapura,,,,,,,,
27452,0.9,25.1,Ratnapura,,,,,,,,
27453,8.3,24.8,Ratnapura,,,,,,,,
27454,2.8,24.8,Ratnapura,,,,,,,,
27455,0.1,24.8,Ratnapura,,,,,,,,
27456,0,24.7,Ratnapura,,,,,,,,
27457,0,25.2,Ratnapura,,,,,,,,
27458,4,25.6,Ratnapura,,,,,,,,
27459,4.7,25.2,Ratnapura,,,,,,,,
27460,4.7,24.5,Ratnapura,,,,,,,,
27461,4.2,24.9,Ratnapura,,,,,,,,
27462,13.5,25.1,Ratnapura,,,,,,,,
27463,74.1,24.9,Ratnapura,,,,,,,,
27464,3,25.5,Ratnapura,,,,,,,,
27465,27.6,23.3,Ratnapura,,,,,,,,
27466,11.1,23,Ratnapura,,,,,,,,
27467,5.6,24.3,Ratnapura,,,,,,,,
27468,11,25.2,Ratnapura,,,,,,,,
27469,52.6,24.6,Ratnapura,,,,,,,,
27470,50.6,24.1,Ratnapura,,,,,,,,
27471,41.4,23.4,Ratnapura,,,,,,,,
27472,4.5,24.3,Ratnapura,,,,,,,,
27473,0.2,25,Ratnapura,,,,,,,,
27474,5,24.8,Ratnapura,,,,,,,,
27475,0,25.3,Ratnapura,,,,,,,,
27476,1.1,25,Ratnapura,,,,,,,,
27477,0.4,24.9,Ratnapura,,,,,,,,
27478,0,24.2,Ratnapura,,,,,,,,
27479,0,24.4,Ratnapura,,,,,,,,
27480,1.3,25.2,Ratnapura,,,,,,,,
27481,2,25.5,Ratnapura,,,,,,,,
27482,4.6,25,Ratnapura,,,,,,,,
27483,11.3,24.8,Ratnapura,,,,,,,,
27484,15.2,24.1,Ratnapura,,,,,,,,
27485,6.8,25.1,Ratnapura,,,,,,,,
27486,7.8,24.8,Ratnapura,,,,,,,,
27487,0.2,25.3,Ratnapura,,,,,,,,
27488,0.2,25,Ratnapura,,,,,,,,
27489,0,25.7,Ratnapura,,,,,,,,
27490,24.8,24,Ratnapura,,,,,,,,
27491,8.1,24.6,Ratnapura,,,,,,,,
27492,2.3,25,Ratnapura,,,,,,,,
27493,0.5,25.1,Ratnapura,,,,,,,,
27494,0.4,25,Ratnapura,,,,,,,,
27495,0,25.5,Ratnapura,,,,,,,,
27496,5.1,25.3,Ratnapura,,,,,,,,
27497,16.1,25.3,Ratnapura,,,,,,,,
27498,0,25,Ratnapura,,,,,,,,
27499,0.5,24.9,Ratnapura,,,,,,,,
27500,0,25.3,Ratnapura,,,,,,,,
27501,0.4,25.6,Ratnapura,,,,,,,,
27502,0.6,25.5,Ratnapura,,,,,,,,
27503,1.3,25.4,Ratnapura,,,,,,,,
27504,0.9,25.1,Ratnapura,,,,,,,,
27505,0.2,24.9,Ratnapura,,,,,,,,
27506,0,24,Ratnapura,,,,,,,,
27507,0,23.2,Ratnapura,,,,,,,,
27508,0,22.6,Ratnapura,,,,,,,,
27509,0,23.7,Ratnapura,,,,,,,,
27510,0,24.6,Ratnapura,,,,,,,,
27511,0.8,25,Ratnapura,,,,,,,,
27512,2.9,25,Ratnapura,,,,,,,,
27513,3.7,24.9,Ratnapura,,,,,,,,
27514,8.9,24.8,Ratnapura,,,,,,,,
27515,3.1,25.2,Ratnapura,,,,,,,,
27516,0,25,Ratnapura,,,,,,,,
27517,0.4,24.8,Ratnapura,,,,,,,,
27518,0,24.4,Ratnapura,,,,,,,,
27519,0,24.8,Ratnapura,,,,,,,,
27520,0,24.7,Ratnapura,,,,,,,,
27521,0,24.9,Ratnapura,,,,,,,,
27522,0,25.1,Ratnapura,,,,,,,,
27523,0,24.9,Ratnapura,,,,,,,,
27524,0,25.4,Ratnapura,,,,,,,,
27525,0,25.7,Ratnapura,,,,,,,,
27526,0,26.2,Ratnapura,,,,,,,,
27527,0,26,Ratnapura,,,,,,,,
27528,0,26.2,Ratnapura,,,,,,,,
27529,0,25.1,Ratnapura,,,,,,,,
27530,0,26.7,Ratnapura,,,,,,,,
27531,4.1,25.9,Ratnapura,,,,,,,,
27532,8.5,25,Ratnapura,,,,,,,,
27533,4.6,25.6,Ratnapura,,,,,,,,
27534,0.9,25.3,Ratnapura,,,,,,,,
27535,4.5,25.8,Ratnapura,,,,,,,,
27536,10.3,24.1,Ratnapura,,,,,,,,
27537,9.7,24.9,Ratnapura,,,,,,,,
27538,1.5,25.3,Ratnapura,,,,,,,,
27539,8,25,Ratnapura,,,,,,,,
27540,11.8,25.1,Ratnapura,,,,,,,,
27541,2.6,25.5,Ratnapura,,,,,,,,
27542,0.8,25.2,Ratnapura,,,,,,,,
27543,0,25.8,Ratnapura,,,,,,,,
27544,2,25.7,Ratnapura,,,,,,,,
27545,2.5,25.4,Ratnapura,,,,,,,,
27546,0,26.4,Ratnapura,,,,,,,,
27547,0.8,26.4,Ratnapura,,,,,,,,
27548,0.2,26.2,Ratnapura,,,,,,,,
27549,0.5,26.2,Ratnapura,,,,,,,,
27550,0,25.9,Ratnapura,,,,,,,,
27551,0,26.1,Ratnapura,,,,,,,,
27552,0,25.2,Ratnapura,,,,,,,,
27553,0,25.3,Ratnapura,,,,,,,,
27554,0,25.8,Ratnapura,,,,,,,,
27555,0,26.3,Ratnapura,,,,,,,,
27556,0,27.3,Ratnapura,,,,,,,,
27557,18.6,25.5,Ratnapura,,,,,,,,
27558,18,25.4,Ratnapura,,,,,,,,
27559,27.3,25.1,Ratnapura,,,,,,,,
27560,8.8,25.4,Ratnapura,,,,,,,,
27561,4.3,25.9,Ratnapura,,,,,,,,
27562,7.8,25.7,Ratnapura,,,,,,,,
27563,23.1,25.3,Ratnapura,,,,,,,,
27564,11,25.4,Ratnapura,,,,,,,,
27565,4.7,26.1,Ratnapura,,,,,,,,
27566,1.7,26.1,Ratnapura,,,,,,,,
27567,0.6,25.8,Ratnapura,,,,,,,,
27568,4.3,25.3,Ratnapura,,,,,,,,
27569,5.8,25.1,Ratnapura,,,,,,,,
27570,14.1,24.7,Ratnapura,,,,,,,,
27571,10,25.1,Ratnapura,,,,,,,,
27572,8.7,24.9,Ratnapura,,,,,,,,
27573,3.9,25.5,Ratnapura,,,,,,,,
27574,1.3,25.9,Ratnapura,,,,,,,,
27575,1.6,26.4,Ratnapura,,,,,,,,
27576,2.2,26.1,Ratnapura,,,,,,,,
27577,3.8,25.8,Ratnapura,,,,,,,,
27578,2.6,26.2,Ratnapura,,,,,,,,
27579,0.9,25.9,Ratnapura,,,,,,,,
27580,0.2,26.6,Ratnapura,,,,,,,,
27581,3,25.6,Ratnapura,,,,,,,,
27582,0.4,25.6,Ratnapura,,,,,,,,
27583,1.5,25.8,Ratnapura,,,,,,,,
27584,0,25.9,Ratnapura,,,,,,,,
27585,0,26.3,Ratnapura,,,,,,,,
27586,20.1,25.5,Ratnapura,,,,,,,,
27587,10.4,25.6,Ratnapura,,,,,,,,
27588,0.3,26.2,Ratnapura,,,,,,,,
27589,1.3,26,Ratnapura,,,,,,,,
27590,1.1,26.2,Ratnapura,,,,,,,,
27591,3.4,25.6,Ratnapura,,,,,,,,
27592,6.1,25.5,Ratnapura,,,,,,,,
27593,2.8,25.6,Ratnapura,,,,,,,,
27594,6.7,25.9,Ratnapura,,,,,,,,
27595,0.3,26.2,Ratnapura,,,,,,,,
27596,2.9,25.9,Ratnapura,,,,,,,,
27597,11.9,25.5,Ratnapura,,,,,,,,
27598,13.3,25.3,Ratnapura,,,,,,,,
27599,4.1,25.9,Ratnapura,,,,,,,,
27600,6.6,25.6,Ratnapura,,,,,,,,
27601,9.9,25.9,Ratnapura,,,,,,,,
27602,24,25.6,Ratnapura,,,,,,,,
27603,30.9,25.6,Ratnapura,,,,,,,,
27604,30.3,25.3,Ratnapura,,,,,,,,
27605,10.8,25.7,Ratnapura,,,,,,,,
27606,7.9,25.6,Ratnapura,,,,,,,,
27607,10.1,25.7,Ratnapura,,,,,,,,
27608,5.2,25.7,Ratnapura,,,,,,,,
27609,11.8,25.3,Ratnapura,,,,,,,,
27610,4.6,26.3,Ratnapura,,,,,,,,
27611,3.5,25.8,Ratnapura,,,,,,,,
27612,1.5,26.1,Ratnapura,,,,,,,,
27613,2.9,26.1,Ratnapura,,,,,,,,
27614,3.2,26.5,Ratnapura,,,,,,,,
27615,4.7,26,Ratnapura,,,,,,,,
27616,4.8,25.8,Ratnapura,,,,,,,,
27617,5.8,25.6,Ratnapura,,,,,,,,
27618,14.5,26.1,Ratnapura,,,,,,,,
27619,13.6,25.8,Ratnapura,,,,,,,,
27620,5.3,25.9,Ratnapura,,,,,,,,
27621,4,26.2,Ratnapura,,,,,,,,
27622,6.8,26.2,Ratnapura,,,,,,,,
27623,4.5,26.4,Ratnapura,,,,,,,,
27624,5.1,26.2,Ratnapura,,,,,,,,
27625,14.1,25.9,Ratnapura,,,,,,,,
27626,18,25.7,Ratnapura,,,,,,,,
27627,5.2,25.9,Ratnapura,,,,,,,,
27628,10.3,26,Ratnapura,,,,,,,,
27629,17.7,25.2,Ratnapura,,,,,,,,
27630,17.5,25.3,Ratnapura,,,,,,,,
27631,20.3,25.5,Ratnapura,,,,,,,,
27632,17.6,26,Ratnapura,,,,,,,,
27633,20.9,25.5,Ratnapura,,,,,,,,
27634,8.8,25.2,Ratnapura,,,,,,,,
27635,13.7,25.7,Ratnapura,,,,,,,,
27636,5.2,26,Ratnapura,,,,,,,,
27637,19.8,25.2,Ratnapura,,,,,,,,
27638,13.9,24.8,Ratnapura,,,,,,,,
27639,16.4,24.8,Ratnapura,,,,,,,,
27640,2.9,25.3,Ratnapura,,,,,,,,
27641,23.7,24.7,Ratnapura,,,,,,,,
27642,13.2,24.5,Ratnapura,,,,,,,,
27643,7.5,25.3,Ratnapura,,,,,,,,
27644,10.9,24.8,Ratnapura,,,,,,,,
27645,23.2,24.4,Ratnapura,,,,,,,,
27646,18.4,24.3,Ratnapura,,,,,,,,
27647,12.9,25.2,Ratnapura,,,,,,,,
27648,18.9,25,Ratnapura,,,,,,,,
27649,8.1,25.4,Ratnapura,,,,,,,,
27650,2.7,25.9,Ratnapura,,,,,,,,
27651,5.4,26,Ratnapura,,,,,,,,
27652,8.3,25.6,Ratnapura,,,,,,,,
27653,13.7,25.2,Ratnapura,,,,,,,,
27654,27.5,24.9,Ratnapura,,,,,,,,
27655,13.3,25.2,Ratnapura,,,,,,,,
27656,14.6,25.2,Ratnapura,,,,,,,,
27657,11.4,25.7,Ratnapura,,,,,,,,
27658,36.8,24.9,Ratnapura,,,,,,,,
27659,42.2,24.6,Ratnapura,,,,,,,,
27660,12.1,25.1,Ratnapura,,,,,,,,
27661,10.8,25.2,Ratnapura,,,,,,,,
27662,6.5,25.2,Ratnapura,,,,,,,,
27663,5.7,25.1,Ratnapura,,,,,,,,
27664,3.1,25.3,Ratnapura,,,,,,,,
27665,5.6,24.9,Ratnapura,,,,,,,,
27666,10.2,25.1,Ratnapura,,,,,,,,
27667,8.6,25,Ratnapura,,,,,,,,
27668,7.8,24.7,Ratnapura,,,,,,,,
27669,6.4,24.9,Ratnapura,,,,,,,,
27670,8.5,24.8,Ratnapura,,,,,,,,
27671,3.7,24.9,Ratnapura,,,,,,,,
27672,3.2,24.8,Ratnapura,,,,,,,,
27673,9.1,24.4,Ratnapura,,,,,,,,
27674,7,24.4,Ratnapura,,,,,,,,
27675,6,24.7,Ratnapura,,,,,,,,
27676,6,24.6,Ratnapura,,,,,,,,
27677,9.6,24.4,Ratnapura,,,,,,,,
27678,15.3,24.9,Ratnapura,,,,,,,,
27679,10.2,24.4,Ratnapura,,,,,,,,
27680,7.4,24.8,Ratnapura,,,,,,,,
27681,12.9,24.5,Ratnapura,,,,,,,,
27682,12.4,24.8,Ratnapura,,,,,,,,
27683,1.9,25.2,Ratnapura,,,,,,,,
27684,8.4,24.7,Ratnapura,,,,,,,,
27685,2.6,25.1,Ratnapura,,,,,,,,
27686,4.5,25.2,Ratnapura,,,,,,,,
27687,4.8,25.5,Ratnapura,,,,,,,,
27688,8.4,24.6,Ratnapura,,,,,,,,
27689,4.5,25,Ratnapura,,,,,,,,
27690,7.2,24.4,Ratnapura,,,,,,,,
27691,7.6,24.1,Ratnapura,,,,,,,,
27692,14.6,24.1,Ratnapura,,,,,,,,
27693,13.9,24.2,Ratnapura,,,,,,,,
27694,7.6,24.2,Ratnapura,,,,,,,,
27695,3.3,24.5,Ratnapura,,,,,,,,
27696,4.8,24.8,Ratnapura,,,,,,,,
27697,13,24.6,Ratnapura,,,,,,,,
27698,10.2,24.5,Ratnapura,,,,,,,,
27699,2.1,25.1,Ratnapura,,,,,,,,
27700,1.5,24.9,Ratnapura,,,,,,,,
27701,3,24.9,Ratnapura,,,,,,,,
27702,0.6,24.7,Ratnapura,,,,,,,,
27703,0.4,25,Ratnapura,,,,,,,,
27704,0,25.2,Ratnapura,,,,,,,,
27705,1.2,25.1,Ratnapura,,,,,,,,
27706,1.5,25,Ratnapura,,,,,,,,
27707,2.5,24.9,Ratnapura,,,,,,,,
27708,2,24.8,Ratnapura,,,,,,,,
27709,2,24.9,Ratnapura,,,,,,,,
27710,2.4,24.8,Ratnapura,,,,,,,,
27711,3.9,24.5,Ratnapura,,,,,,,,
27712,9.7,24.2,Ratnapura,,,,,,,,
27713,10.5,23.9,Ratnapura,,,,,,,,
27714,5.4,24.6,Ratnapura,,,,,,,,
27715,12.4,24.7,Ratnapura,,,,,,,,
27716,5.2,24.9,Ratnapura,,,,,,,,
27717,2.9,25,Ratnapura,,,,,,,,
27718,3.5,24.8,Ratnapura,,,,,,,,
27719,4.9,24.5,Ratnapura,,,,,,,,
27720,5.8,23.9,Ratnapura,,,,,,,,
27721,11.3,23.7,Ratnapura,,,,,,,,
27722,5.5,23.8,Ratnapura,,,,,,,,
27723,4.6,24.6,Ratnapura,,,,,,,,
27724,5,24.8,Ratnapura,,,,,,,,
27725,5.8,24.2,Ratnapura,,,,,,,,
27726,7.8,24.5,Ratnapura,,,,,,,,
27727,14.2,24.4,Ratnapura,,,,,,,,
27728,20.3,24.2,Ratnapura,,,,,,,,
27729,7.4,24.2,Ratnapura,,,,,,,,
27730,8.3,24.3,Ratnapura,,,,,,,,
27731,8.6,24.1,Ratnapura,,,,,,,,
27732,11.7,24,Ratnapura,,,,,,,,
27733,3.4,24.1,Ratnapura,,,,,,,,
27734,1.3,24.2,Ratnapura,,,,,,,,
27735,0.8,24.3,Ratnapura,,,,,,,,
27736,0.3,24.8,Ratnapura,,,,,,,,
27737,0.7,24.7,Ratnapura,,,,,,,,
27738,1.8,24.6,Ratnapura,,,,,,,,
27739,1,24.3,Ratnapura,,,,,,,,
27740,2.4,24.5,Ratnapura,,,,,,,,
27741,0.6,24.8,Ratnapura,,,,,,,,
27742,0.9,24.3,Ratnapura,,,,,,,,
27743,2,24.5,Ratnapura,,,,,,,,
27744,5.5,24.7,Ratnapura,,,,,,,,
27745,1.2,24.5,Ratnapura,,,,,,,,
27746,3.8,24.8,Ratnapura,,,,,,,,
27747,0.2,24.6,Ratnapura,,,,,,,,
27748,0.2,24.5,Ratnapura,,,,,,,,
27749,0,24.5,Ratnapura,,,,,,,,
27750,0.9,24.9,Ratnapura,,,,,,,,
27751,3,24.8,Ratnapura,,,,,,,,
27752,0.5,24.8,Ratnapura,,,,,,,,
27753,1.4,25.3,Ratnapura,,,,,,,,
27754,0.6,25.4,Ratnapura,,,,,,,,
27755,0,25.8,Ratnapura,,,,,,,,
27756,0,25.8,Ratnapura,,,,,,,,
27757,0,25.5,Ratnapura,,,,,,,,
27758,0.2,25.5,Ratnapura,,,,,,,,
27759,0.3,25.5,Ratnapura,,,,,,,,
27760,0.7,25.7,Ratnapura,,,,,,,,
27761,4.6,25.2,Ratnapura,,,,,,,,
27762,6.1,24.8,Ratnapura,,,,,,,,
27763,3.4,24.6,Ratnapura,,,,,,,,
27764,5.6,24.6,Ratnapura,,,,,,,,
27765,9.8,24.2,Ratnapura,,,,,,,,
27766,9.1,24.9,Ratnapura,,,,,,,,
27767,8.5,25,Ratnapura,,,,,,,,
27768,10.6,24.4,Ratnapura,,,,,,,,
27769,13.3,24.7,Ratnapura,,,,,,,,
27770,8.4,25.2,Ratnapura,,,,,,,,
27771,8.4,25.1,Ratnapura,,,,,,,,
27772,16.8,25,Ratnapura,,,,,,,,
27773,30.5,24.8,Ratnapura,,,,,,,,
27774,25.5,24.9,Ratnapura,,,,,,,,
27775,13.7,25,Ratnapura,,,,,,,,
27776,12.1,24.9,Ratnapura,,,,,,,,
27777,7.3,25.3,Ratnapura,,,,,,,,
27778,9.3,25.3,Ratnapura,,,,,,,,
27779,3.7,25.7,Ratnapura,,,,,,,,
27780,14.5,24.8,Ratnapura,,,,,,,,
27781,21.8,24.7,Ratnapura,,,,,,,,
27782,13.1,24.2,Ratnapura,,,,,,,,
27783,8.6,24.5,Ratnapura,,,,,,,,
27784,8.8,24.5,Ratnapura,,,,,,,,
27785,14.3,24.2,Ratnapura,,,,,,,,
27786,8.1,24.3,Ratnapura,,,,,,,,
27787,29.1,24.3,Ratnapura,,,,,,,,
27788,5.4,24.8,Ratnapura,,,,,,,,
27789,1.9,25.2,Ratnapura,,,,,,,,
27790,7.7,24.7,Ratnapura,,,,,,,,
27791,2.1,24.2,Ratnapura,,,,,,,,
27792,1.7,25.5,Ratnapura,,,,,,,,
27793,4.3,25.4,Ratnapura,,,,,,,,
27794,7.4,24.5,Ratnapura,,,,,,,,
27795,7.9,25,Ratnapura,,,,,,,,
27796,16.9,24.8,Ratnapura,,,,,,,,
27797,13.9,24.5,Ratnapura,,,,,,,,
27798,31.4,24.9,Ratnapura,,,,,,,,
27799,3.7,25.1,Ratnapura,,,,,,,,
27800,19.6,24.9,Ratnapura,,,,,,,,
27801,10.4,25.1,Ratnapura,,,,,,,,
27802,24.5,25.1,Ratnapura,,,,,,,,
27803,0.3,25.6,Ratnapura,,,,,,,,
27804,0.6,25.4,Ratnapura,,,,,,,,
27805,3.7,25.2,Ratnapura,,,,,,,,
27806,8.4,24.4,Ratnapura,,,,,,,,
27807,9.9,25.1,Ratnapura,,,,,,,,
27808,9.1,24.6,Ratnapura,,,,,,,,
27809,0.6,25.5,Ratnapura,,,,,,,,
27810,31.3,24.4,Ratnapura,,,,,,,,
27811,13.4,23.5,Ratnapura,,,,,,,,
27812,4.3,24.7,Ratnapura,,,,,,,,
27813,35.4,24.8,Ratnapura,,,,,,,,
27814,17,24.2,Ratnapura,,,,,,,,
27815,15.1,24.9,Ratnapura,,,,,,,,
27816,0,24.9,Ratnapura,,,,,,,,
27817,0,24.6,Ratnapura,,,,,,,,
27818,0.9,24.4,Ratnapura,,,,,,,,
27819,0.9,24.8,Ratnapura,,,,,,,,
27820,0,25.4,Ratnapura,,,,,,,,
27821,2.7,24.6,Ratnapura,,,,,,,,
27822,4.7,25.3,Ratnapura,,,,,,,,
27823,21.8,24.4,Ratnapura,,,,,,,,
27824,21.2,24.8,Ratnapura,,,,,,,,
27825,7.7,23.8,Ratnapura,,,,,,,,
27826,5.2,24.7,Ratnapura,,,,,,,,
27827,4.1,25.3,Ratnapura,,,,,,,,
27828,4,25.5,Ratnapura,,,,,,,,
27829,6.5,24.8,Ratnapura,,,,,,,,
27830,7.9,24.8,Ratnapura,,,,,,,,
27831,10.1,25.5,Ratnapura,,,,,,,,
27832,6.3,25.3,Ratnapura,,,,,,,,
27833,19.2,24.5,Ratnapura,,,,,,,,
27834,4.5,24.9,Ratnapura,,,,,,,,
27835,14.4,24.8,Ratnapura,,,,,,,,
27836,0,25.6,Ratnapura,,,,,,,,
27837,0,25.7,Ratnapura,,,,,,,,
27838,19.3,25.1,Ratnapura,,,,,,,,
27839,10.2,25.4,Ratnapura,,,,,,,,
27840,13.9,25,Ratnapura,,,,,,,,
27841,6.7,25.2,Ratnapura,,,,,,,,
27842,3.7,24.9,Ratnapura,,,,,,,,
27843,8.5,25.5,Ratnapura,,,,,,,,
27844,10.2,24.7,Ratnapura,,,,,,,,
27845,0,24.2,Ratnapura,,,,,,,,
27846,0,24.1,Ratnapura,,,,,,,,
27847,0,23.8,Ratnapura,,,,,,,,
27848,0,23.8,Ratnapura,,,,,,,,
27849,0,24.5,Ratnapura,,,,,,,,
27850,0,24.7,Ratnapura,,,,,,,,
27851,0,24.1,Ratnapura,,,,,,,,
27852,0,24.5,Ratnapura,,,,,,,,
27853,0,25.4,Ratnapura,,,,,,,,
27854,1.3,25.6,Ratnapura,,,,,,,,
