,rain_sum,temperature_2m_mean,city,,,,,,,,,,
56342,2.5,28.8,Galle,,,,,,,,,,
56343,2.2,29,Galle,,,,,,,,,,
56344,0,29.1,Galle,,,,,,,,,,
56345,1.2,28.9,Galle,,,,,,,,,,
56346,1.1,28.5,Galle,,,,,,,,,,
56347,0.3,28.3,Galle,,,,,,,,,,
56348,0,29.1,Galle,,,,,,,,,,
56349,0,29.3,Galle,,,,,,,,,,
56350,0.5,29.3,Galle,,,,,,,,,,
56351,0,29.3,Galle,,,,,,,,,,
56352,1.3,29.6,Galle,,,,,,,,,,
56353,3.9,28.9,Galle,,,,,,,,,,
56354,9.5,27.5,Galle,,,,,,,,,,
56355,6.3,28.2,Galle,,,,,,,,,,
56356,10.3,27.5,Galle,,,,,,,,,,
56357,5.7,28.2,Galle,,,,,,,,,,
56358,4.1,27.9,Galle,,,,,,,,,,
56359,2.5,28.2,Galle,,,,,,,,,,
56360,1.7,28.5,Galle,,,,,,,,,,
56361,6,27.9,Galle,,,,,,,,,,
56362,6.6,28.5,Galle,,,,,,,,,,
56363,1.6,28.6,Galle,,,,,,,,,,
56364,5.2,28.6,Galle,,,,,,,,,,
56365,1.5,29.1,Galle,,,,,,,,,,
56366,2.9,28.7,Galle,,,,,,,,,,
56367,0.5,28.9,Galle,,,,,,,,,,
56368,2.4,28.8,Galle,,,,,,,,,,
56369,2.6,29.1,Galle,,,,,,,,,,
56370,0.6,29.9,Galle,,,,,,,,,,
56371,2,28.8,Galle,,,,,,,,,,
56372,2.1,29,Galle,,,,,,,,,,
56373,1.7,28.5,Galle,,,,,,,,,,
56374,10.1,28,Galle,,,,,,,,,,
56375,2.5,28.5,Galle,,,,,,,,,,
56376,21.3,27.5,Galle,,,,,,,,,,
56377,7.6,27.7,Galle,,,,,,,,,,
56378,7.3,28.5,Galle,,,,,,,,,,
56379,2.7,28.8,Galle,,,,,,,,,,
56380,2.4,29.1,Galle,,,,,,,,,,
56381,1.3,29.4,Galle,,,,,,,,,,
56382,3.8,28.4,Galle,,,,,,,,,,
56383,5.1,27.9,Galle,,,,,,,,,,
56384,5,29.2,Galle,,,,,,,,,,
56385,0.5,29.3,Galle,,,,,,,,,,
56386,0.8,29.2,Galle,,,,,,,,,,
56387,8.7,27.5,Galle,,,,,,,,,,
56388,4.5,28.7,Galle,,,,,,,,,,
56389,16.5,28.5,Galle,,,,,,,,,,
56390,8.9,28.3,Galle,,,,,,,,,,
56391,1.9,28.6,Galle,,,,,,,,,,
56392,11.2,28.3,Galle,,,,,,,,,,
56393,3.3,28.2,Galle,,,,,,,,,,
56394,6.1,28.2,Galle,,,,,,,,,,
56395,12.2,27.9,Galle,,,,,,,,,,
56396,9.4,27.5,Galle,,,,,,,,,,
56397,14.4,27.6,Galle,,,,,,,,,,
56398,25.4,27,Galle,,,,,,,,,,
56399,7.9,27.3,Galle,,,,,,,,,,
56400,61.6,27.2,Galle,,,,,,,,,,
56401,98.5,27.2,Galle,,,,,,,,,,
56402,57.6,26.2,Galle,,,,,,,,,,
56403,12.5,27.4,Galle,,,,,,,,,,
56404,9.4,27.3,Galle,,,,,,,,,,
56405,14.3,28.4,Galle,,,,,,,,,,
56406,42.2,27.6,Galle,,,,,,,,,,
56407,3.3,28.5,Galle,,,,,,,,,,
56408,14.6,28.2,Galle,,,,,,,,,,
56409,7.4,28.7,Galle,,,,,,,,,,
56410,8,28.7,Galle,,,,,,,,,,
56411,13.1,28,Galle,,,,,,,,,,
56412,4.5,28.2,Galle,,,,,,,,,,
56413,3.6,28.7,Galle,,,,,,,,,,
56414,14.1,27.1,Galle,,,,,,,,,,
56415,18.9,27,Galle,,,,,,,,,,
56416,7.4,27.6,Galle,,,,,,,,,,
56417,9.5,27.7,Galle,,,,,,,,,,
56418,4.9,27.6,Galle,,,,,,,,,,
56419,5.8,27.8,Galle,,,,,,,,,,
56420,5.2,28.3,Galle,,,,,,,,,,
56421,3.7,28.4,Galle,,,,,,,,,,
56422,2.8,28.2,Galle,,,,,,,,,,
56423,3.7,28.2,Galle,,,,,,,,,,
56424,1.7,28.6,Galle,,,,,,,,,,
56425,10.9,27.4,Galle,,,,,,,,,,
56426,9.7,27,Galle,,,,,,,,,,
56427,6.1,27.6,Galle,,,,,,,,,,
56428,4.8,27.7,Galle,,,,,,,,,,
56429,1.6,28.3,Galle,,,,,,,,,,
56430,22.1,27.2,Galle,,,,,,,,,,
56431,1.3,28,Galle,,,,,,,,,,
56432,5.2,28.3,Galle,,,,,,,,,,
56433,0.6,28.6,Galle,,,,,,,,,,
56434,2.2,28.2,Galle,,,,,,,,,,
56435,3.6,27.5,Galle,,,,,,,,,,
56436,6.3,27,Galle,,,,,,,,,,
56437,7.4,26.8,Galle,,,,,,,,,,
56438,8.7,27.1,Galle,,,,,,,,,,
56439,6.2,26.8,Galle,,,,,,,,,,
56440,5.1,27.4,Galle,,,,,,,,,,
56441,2.5,27.3,Galle,,,,,,,,,,
56442,1.2,27.8,Galle,,,,,,,,,,
56443,0.8,27.8,Galle,,,,,,,,,,
56444,0.8,27.6,Galle,,,,,,,,,,
56445,4.6,27.5,Galle,,,,,,,,,,
56446,5.3,27.4,Galle,,,,,,,,,,
56447,3.1,27.7,Galle,,,,,,,,,,
56448,1.2,27.8,Galle,,,,,,,,,,
56449,5.9,27.6,Galle,,,,,,,,,,
56450,1,28.1,Galle,,,,,,,,,,
56451,0.2,28.7,Galle,,,,,,,,,,
56452,0.8,28.2,Galle,,,,,,,,,,
56453,0.4,28.1,Galle,,,,,,,,,,
56454,0,28.4,Galle,,,,,,,,,,
56455,0,28.5,Galle,,,,,,,,,,
56456,4,27.8,Galle,,,,,,,,,,
56457,7.5,27.5,Galle,,,,,,,,,,
56458,3.2,27.7,Galle,,,,,,,,,,
56459,0.5,28.5,Galle,,,,,,,,,,
56460,2.7,27.4,Galle,,,,,,,,,,
56461,0.3,27.3,Galle,,,,,,,,,,
56462,2.7,27.1,Galle,,,,,,,,,,
56463,1.5,26.9,Galle,,,,,,,,,,
56464,10.5,26.7,Galle,,,,,,,,,,
56465,3.2,26.7,Galle,,,,,,,,,,
56466,2.5,27.3,Galle,,,,,,,,,,
56467,0,27.6,Galle,,,,,,,,,,
56468,0.1,27.6,Galle,,,,,,,,,,
56469,1,27.6,Galle,,,,,,,,,,
56470,0.4,27.7,Galle,,,,,,,,,,
56471,5.2,27.1,Galle,,,,,,,,,,
56472,8.1,26.1,Galle,,,,,,,,,,
56473,11.4,26.2,Galle,,,,,,,,,,
56474,15.3,26.1,Galle,,,,,,,,,,
56475,12.8,26,Galle,,,,,,,,,,
56476,3.5,27,Galle,,,,,,,,,,
56477,9.1,26.7,Galle,,,,,,,,,,
56478,8.9,26.5,Galle,,,,,,,,,,
56479,2.6,27.2,Galle,,,,,,,,,,
56480,0.6,27.7,Galle,,,,,,,,,,
56481,0,28.1,Galle,,,,,,,,,,
56482,0.2,28.1,Galle,,,,,,,,,,
56483,0.8,28,Galle,,,,,,,,,,
56484,0.2,28.2,Galle,,,,,,,,,,
56485,0.7,28.4,Galle,,,,,,,,,,
56486,0.3,28.1,Galle,,,,,,,,,,
56487,1.2,27.8,Galle,,,,,,,,,,
56488,1.4,27.5,Galle,,,,,,,,,,
56489,1,27.8,Galle,,,,,,,,,,
56490,3,27.5,Galle,,,,,,,,,,
56491,2.5,27.4,Galle,,,,,,,,,,
56492,8.1,27.1,Galle,,,,,,,,,,
56493,2.2,27,Galle,,,,,,,,,,
56494,2.8,27.4,Galle,,,,,,,,,,
56495,3.2,27.4,Galle,,,,,,,,,,
56496,1.6,28,Galle,,,,,,,,,,
56497,2.9,27.2,Galle,,,,,,,,,,
56498,2.8,27.7,Galle,,,,,,,,,,
56499,2.7,27.2,Galle,,,,,,,,,,
56500,1.7,27.2,Galle,,,,,,,,,,
56501,3.9,26.9,Galle,,,,,,,,,,
56502,4.8,26.8,Galle,,,,,,,,,,
56503,4,27.2,Galle,,,,,,,,,,
56504,5.7,26.9,Galle,,,,,,,,,,
56505,10.7,26.7,Galle,,,,,,,,,,
56506,6.5,26.7,Galle,,,,,,,,,,
56507,3.7,26.8,Galle,,,,,,,,,,
56508,4.4,26.9,Galle,,,,,,,,,,
56509,8.9,26.3,Galle,,,,,,,,,,
56510,12.2,26.4,Galle,,,,,,,,,,
56511,4.7,26.8,Galle,,,,,,,,,,
56512,2.7,26.5,Galle,,,,,,,,,,
56513,2.9,26.7,Galle,,,,,,,,,,
56514,3.2,26.7,Galle,,,,,,,,,,
56515,1.6,27.1,Galle,,,,,,,,,,
56516,1.8,27,Galle,,,,,,,,,,
56517,0.3,27.2,Galle,,,,,,,,,,
56518,0,26.8,Galle,,,,,,,,,,
56519,2.8,27.1,Galle,,,,,,,,,,
56520,3.9,27,Galle,,,,,,,,,,
56521,2.6,27.5,Galle,,,,,,,,,,
56522,3.1,26.9,Galle,,,,,,,,,,
56523,1.8,27.4,Galle,,,,,,,,,,
56524,2.8,27.2,Galle,,,,,,,,,,
56525,1.6,26.9,Galle,,,,,,,,,,
56526,1.5,27.3,Galle,,,,,,,,,,
56527,3.1,27.2,Galle,,,,,,,,,,
56528,13.1,27,Galle,,,,,,,,,,
56529,0.4,27.6,Galle,,,,,,,,,,
56530,1.6,27.8,Galle,,,,,,,,,,
56531,3.1,27.5,Galle,,,,,,,,,,
56532,2.2,27.6,Galle,,,,,,,,,,
56533,2,27.5,Galle,,,,,,,,,,
56534,1.9,27.7,Galle,,,,,,,,,,
56535,3.1,27.5,Galle,,,,,,,,,,
56536,3.5,27.4,Galle,,,,,,,,,,
56537,5.8,27.4,Galle,,,,,,,,,,
56538,4,27.3,Galle,,,,,,,,,,
56539,12.6,27,Galle,,,,,,,,,,
56540,1.7,27,Galle,,,,,,,,,,
56541,1.4,27.5,Galle,,,,,,,,,,
56542,1.7,27,Galle,,,,,,,,,,
56543,0.3,27.4,Galle,,,,,,,,,,
56544,1.1,27.2,Galle,,,,,,,,,,
56545,2.7,27.6,Galle,,,,,,,,,,
56546,1.3,27.6,Galle,,,,,,,,,,
56547,0,27.5,Galle,,,,,,,,,,
56548,1,27.8,Galle,,,,,,,,,,
56549,2.9,27.3,Galle,,,,,,,,,,
56550,1.1,27.6,Galle,,,,,,,,,,
56551,0,28,Galle,,,,,,,,,,
56552,1.6,27.6,Galle,,,,,,,,,,
56553,3.1,27.2,Galle,,,,,,,,,,
56554,1,26.8,Galle,,,,,,,,,,
56555,6.7,26.6,Galle,,,,,,,,,,
56556,5.9,26.3,Galle,,,,,,,,,,
56557,11.1,26.8,Galle,,,,,,,,,,
56558,7.2,27.3,Galle,,,,,,,,,,
56559,3.9,26.5,Galle,,,,,,,,,,
56560,0.2,27.7,Galle,,,,,,,,,,
56561,4.2,27,Galle,,,,,,,,,,
56562,2.1,26.7,Galle,,,,,,,,,,
56563,9.1,26.6,Galle,,,,,,,,,,
56564,18.2,25.7,Galle,,,,,,,,,,
56565,3.5,26.4,Galle,,,,,,,,,,
56566,5.1,26.2,Galle,,,,,,,,,,
56567,0,26.5,Galle,,,,,,,,,,
56568,1.3,27,Galle,,,,,,,,,,
56569,4.4,26.9,Galle,,,,,,,,,,
56570,11.6,26.6,Galle,,,,,,,,,,
56571,15.7,26.2,Galle,,,,,,,,,,
56572,7.6,26.1,Galle,,,,,,,,,,
56573,5.9,26.4,Galle,,,,,,,,,,
56574,11.9,26.1,Galle,,,,,,,,,,
56575,17.6,25.1,Galle,,,,,,,,,,
56576,10.9,25.9,Galle,,,,,,,,,,
56577,11.5,25,Galle,,,,,,,,,,
56578,0.8,27.1,Galle,,,,,,,,,,
56579,1.1,26.8,Galle,,,,,,,,,,
56580,0.9,26.5,Galle,,,,,,,,,,
56581,0.4,26.9,Galle,,,,,,,,,,
56582,2.3,27.3,Galle,,,,,,,,,,
56583,7.1,26.8,Galle,,,,,,,,,,
56584,10.4,26.9,Galle,,,,,,,,,,
56585,11.5,26.6,Galle,,,,,,,,,,
56586,9.8,26.7,Galle,,,,,,,,,,
56587,7.5,26.1,Galle,,,,,,,,,,
56588,5.9,25.9,Galle,,,,,,,,,,
56589,43.4,26.6,Galle,,,,,,,,,,
56590,35.6,25.9,Galle,,,,,,,,,,
56591,27.4,25.9,Galle,,,,,,,,,,
56592,17.9,26.4,Galle,,,,,,,,,,
56593,14.7,26.7,Galle,,,,,,,,,,
56594,8.5,26.9,Galle,,,,,,,,,,
56595,0.7,27.5,Galle,,,,,,,,,,
56596,8.2,27.1,Galle,,,,,,,,,,
56597,10.9,26.6,Galle,,,,,,,,,,
56598,0.6,26.9,Galle,,,,,,,,,,
56599,1.5,26.7,Galle,,,,,,,,,,
56600,0.4,26.5,Galle,,,,,,,,,,
56601,0,26.4,Galle,,,,,,,,,,
56602,0,27.2,Galle,,,,,,,,,,
56603,0.8,27.1,Galle,,,,,,,,,,
56604,0.1,27.2,Galle,,,,,,,,,,
56605,12.2,26.5,Galle,,,,,,,,,,
56606,1.8,26.9,Galle,,,,,,,,,,
56607,3.7,26.8,Galle,,,,,,,,,,
56608,0.6,26.9,Galle,,,,,,,,,,
56609,14.3,27.3,Galle,,,,,,,,,,
56610,5.2,26.6,Galle,,,,,,,,,,
56611,0.9,27.2,Galle,,,,,,,,,,
56612,1,27.7,Galle,,,,,,,,,,
56613,2.3,27.3,Galle,,,,,,,,,,
56614,4.5,25.8,Galle,,,,,,,,,,
56615,3.2,25.8,Galle,,,,,,,,,,
56616,0,26.9,Galle,,,,,,,,,,
56617,3.3,26.8,Galle,,,,,,,,,,
56618,5.2,25.9,Galle,,,,,,,,,,
56619,1.5,26.3,Galle,,,,,,,,,,
56620,4,27,Galle,,,,,,,,,,
56621,4.1,26.9,Galle,,,,,,,,,,
56622,1.7,27.1,Galle,,,,,,,,,,
56623,5.7,26.3,Galle,,,,,,,,,,
56624,0,26.5,Galle,,,,,,,,,,
56625,0,25.5,Galle,,,,,,,,,,
56626,0,25.5,Galle,,,,,,,,,,
56627,0,26.2,Galle,,,,,,,,,,
56628,3.5,26.7,Galle,,,,,,,,,,
56629,8.3,26.4,Galle,,,,,,,,,,
56630,0,26.7,Galle,,,,,,,,,,
56631,1.6,26.5,Galle,,,,,,,,,,
56632,5.4,26.4,Galle,,,,,,,,,,
56633,9.2,26.2,Galle,,,,,,,,,,
56634,18.3,26.7,Galle,,,,,,,,,,
56635,7.9,26.4,Galle,,,,,,,,,,
56636,0,26.5,Galle,,,,,,,,,,
56637,0,25.9,Galle,,,,,,,,,,
56638,0.1,25.4,Galle,,,,,,,,,,
56639,0,25.1,Galle,,,,,,,,,,
56640,0,25.4,Galle,,,,,,,,,,
56641,0,25.1,Galle,,,,,,,,,,
56642,0,25.8,Galle,,,,,,,,,,
56643,0.5,25.2,Galle,,,,,,,,,,
56644,1.6,25.3,Galle,,,,,,,,,,
56645,0,25.3,Galle,,,,,,,,,,
56646,0,25.8,Galle,,,,,,,,,,
56647,0,26.4,Galle,,,,,,,,,,
56648,1.8,26.2,Galle,,,,,,,,,,
56649,0,25.7,Galle,,,,,,,,,,
56650,0,25.4,Galle,,,,,,,,,,
56651,0,26.1,Galle,,,,,,,,,,
56652,0.7,27.2,Galle,,,,,,,,,,
56653,0.9,26.8,Galle,,,,,,,,,,
56654,8,26.4,Galle,,,,,,,,,,
56655,8.5,25.8,Galle,,,,,,,,,,
56656,9.2,25.8,Galle,,,,,,,,,,
56657,2.4,26.5,Galle,,,,,,,,,,
56658,11.4,26.7,Galle,,,,,,,,,,
56659,10.7,25.7,Galle,,,,,,,,,,
56660,7.3,26.2,Galle,,,,,,,,,,
56661,3.3,27.3,Galle,,,,,,,,,,
56662,11.2,26.3,Galle,,,,,,,,,,
56663,2.4,26.1,Galle,,,,,,,,,,
56664,0.2,26.5,Galle,,,,,,,,,,
56665,0.2,26.4,Galle,,,,,,,,,,
56666,0,26.3,Galle,,,,,,,,,,
56667,0,25.8,Galle,,,,,,,,,,
56668,0,25.9,Galle,,,,,,,,,,
56669,0,26,Galle,,,,,,,,,,
56670,0,26,Galle,,,,,,,,,,
56671,2.9,25.6,Galle,,,,,,,,,,
56672,1.4,26.2,Galle,,,,,,,,,,
56673,0.7,26.5,Galle,,,,,,,,,,
56674,0,26.5,Galle,,,,,,,,,,
56675,0,26.6,Galle,,,,,,,,,,
56676,0,27.3,Galle,,,,,,,,,,
56677,0.1,27.2,Galle,,,,,,,,,,
56678,0.1,27.6,Galle,,,,,,,,,,
56679,0,27.8,Galle,,,,,,,,,,
56680,0,28.1,Galle,,,,,,,,,,
56681,2.2,27.5,Galle,,,,,,,,,,
56682,19.3,26.2,Galle,,,,,,,,,,
56683,12.1,26.2,Galle,,,,,,,,,,
56684,0.4,27.1,Galle,,,,,,,,,,
56685,0.6,26.9,Galle,,,,,,,,,,
56686,2.5,27,Galle,,,,,,,,,,
56687,1.2,26.5,Galle,,,,,,,,,,
56688,7,25.8,Galle,,,,,,,,,,
56689,8.1,25.8,Galle,,,,,,,,,,
56690,0,27.5,Galle,,,,,,,,,,
56691,0.1,27,Galle,,,,,,,,,,
56692,22.1,25,Galle,,,,,,,,,,
56693,1,27.1,Galle,,,,,,,,,,
56694,1.6,27.1,Galle,,,,,,,,,,
56695,1,26.9,Galle,,,,,,,,,,
56696,0,27.8,Galle,,,,,,,,,,
56697,0.2,27.9,Galle,,,,,,,,,,
56698,1.4,27.3,Galle,,,,,,,,,,
56699,1.6,27.3,Galle,,,,,,,,,,
56700,5.8,26.7,Galle,,,,,,,,,,
56701,9.7,26.3,Galle,,,,,,,,,,
56702,4.7,26.5,Galle,,,,,,,,,,
56703,4.8,27,Galle,,,,,,,,,,
56704,11.5,26.4,Galle,,,,,,,,,,
56705,1.1,27.1,Galle,,,,,,,,,,
56706,3.5,26.6,Galle,,,,,,,,,,
56707,0.9,26.7,Galle,,,,,,,,,,
56708,1.4,27.4,Galle,,,,,,,,,,
56709,2.7,27.3,Galle,,,,,,,,,,
56710,2,27.4,Galle,,,,,,,,,,
56711,1.6,27.4,Galle,,,,,,,,,,
56712,0.5,27.9,Galle,,,,,,,,,,
56713,0.3,27.7,Galle,,,,,,,,,,
56714,0.2,27.7,Galle,,,,,,,,,,
56715,0.5,27.7,Galle,,,,,,,,,,
56716,2.1,26.8,Galle,,,,,,,,,,
56717,3.7,26.6,Galle,,,,,,,,,,
56718,4.3,27.1,Galle,,,,,,,,,,
56719,4,27.3,Galle,,,,,,,,,,
56720,11.3,27,Galle,,,,,,,,,,
56721,2.5,28,Galle,,,,,,,,,,
56722,2.7,27.9,Galle,,,,,,,,,,
56723,2.6,28.1,Galle,,,,,,,,,,
56724,12.9,26.9,Galle,,,,,,,,,,
56725,6.3,27.2,Galle,,,,,,,,,,
56726,15.8,26.9,Galle,,,,,,,,,,
56727,3.4,28,Galle,,,,,,,,,,
56728,4.4,27.6,Galle,,,,,,,,,,
56729,0.5,28.4,Galle,,,,,,,,,,
56730,4.6,27.7,Galle,,,,,,,,,,
56731,1.6,27.5,Galle,,,,,,,,,,
56732,0.4,28.3,Galle,,,,,,,,,,
56733,2,27.4,Galle,,,,,,,,,,
56734,51.6,26.6,Galle,,,,,,,,,,
56735,24.2,26.3,Galle,,,,,,,,,,
56736,2.2,27.7,Galle,,,,,,,,,,
56737,2,29,Galle,,,,,,,,,,
56738,1.7,28.5,Galle,,,,,,,,,,
56739,0.6,28.8,Galle,,,,,,,,,,
56740,0,28.6,Galle,,,,,,,,,,
56741,0,28.4,Galle,,,,,,,,,,
56742,0,28.7,Galle,,,,,,,,,,
56743,1,28.3,Galle,,,,,,,,,,
56744,0.3,28.8,Galle,,,,,,,,,,
56745,0.9,28.8,Galle,,,,,,,,,,
56746,2.7,28.2,Galle,,,,,,,,,,
56747,3,28.1,Galle,,,,,,,,,,
56748,2.4,27.9,Galle,,,,,,,,,,
56749,0,28.1,Galle,,,,,,,,,,
56750,0.1,28.6,Galle,,,,,,,,,,
56751,2.5,27.9,Galle,,,,,,,,,,
56752,2.7,28,Galle,,,,,,,,,,
56753,2.3,27.6,Galle,,,,,,,,,,
56754,0.6,27.4,Galle,,,,,,,,,,
56755,0.6,27.5,Galle,,,,,,,,,,
56756,3.7,27.9,Galle,,,,,,,,,,
56757,1.7,28.2,Galle,,,,,,,,,,
56758,2.3,26.8,Galle,,,,,,,,,,
56759,0.6,27.5,Galle,,,,,,,,,,
56760,2.4,27.9,Galle,,,,,,,,,,
56761,2.4,28.4,Galle,,,,,,,,,,
56762,11.7,27.6,Galle,,,,,,,,,,
56763,10.3,27.3,Galle,,,,,,,,,,
56764,0.7,28,Galle,,,,,,,,,,
56765,0.7,28.5,Galle,,,,,,,,,,
56766,7.4,28,Galle,,,,,,,,,,
56767,7.9,28.1,Galle,,,,,,,,,,
56768,2.3,28.4,Galle,,,,,,,,,,
56769,1.4,29,Galle,,,,,,,,,,
56770,7.3,27.6,Galle,,,,,,,,,,
56771,5.5,27.9,Galle,,,,,,,,,,
56772,4.2,28.1,Galle,,,,,,,,,,
56773,4.9,27.8,Galle,,,,,,,,,,
56774,5.3,28,Galle,,,,,,,,,,
56775,11.9,27.5,Galle,,,,,,,,,,
56776,7.5,26.4,Galle,,,,,,,,,,
56777,15.3,26.2,Galle,,,,,,,,,,
56778,12,26.5,Galle,,,,,,,,,,
56779,3.6,28,Galle,,,,,,,,,,
56780,2.5,28.3,Galle,,,,,,,,,,
56781,9.1,27.7,Galle,,,,,,,,,,
56782,23.1,26.8,Galle,,,,,,,,,,
56783,12.2,27,Galle,,,,,,,,,,
56784,11.1,27,Galle,,,,,,,,,,
56785,16.5,27,Galle,,,,,,,,,,
56786,2,27.4,Galle,,,,,,,,,,
56787,1.3,27.7,Galle,,,,,,,,,,
56788,4.1,27.4,Galle,,,,,,,,,,
56789,6.5,27.2,Galle,,,,,,,,,,
56790,3,27.3,Galle,,,,,,,,,,
56791,0.6,27.7,Galle,,,,,,,,,,
56792,0.2,27.8,Galle,,,,,,,,,,
56793,4.3,27.2,Galle,,,,,,,,,,
56794,2.3,27,Galle,,,,,,,,,,
56795,2.6,27.2,Galle,,,,,,,,,,
56796,0.9,27.3,Galle,,,,,,,,,,
56797,8.2,26.7,Galle,,,,,,,,,,
56798,6.4,26.6,Galle,,,,,,,,,,
56799,5.1,26.9,Galle,,,,,,,,,,
56800,2.5,27.5,Galle,,,,,,,,,,
56801,4.2,27.4,Galle,,,,,,,,,,
56802,5,27.1,Galle,,,,,,,,,,
56803,2.7,27.6,Galle,,,,,,,,,,
56804,0.9,27.5,Galle,,,,,,,,,,
56805,6.5,27.6,Galle,,,,,,,,,,
56806,9.8,26.8,Galle,,,,,,,,,,
56807,12.5,26.4,Galle,,,,,,,,,,
56808,13.1,26.8,Galle,,,,,,,,,,
56809,5.6,26.8,Galle,,,,,,,,,,
56810,11.5,26.3,Galle,,,,,,,,,,
56811,0.9,27.1,Galle,,,,,,,,,,
56812,0.8,27.7,Galle,,,,,,,,,,
56813,2.4,27.6,Galle,,,,,,,,,,
56814,1.1,27,Galle,,,,,,,,,,
56815,1.2,27.5,Galle,,,,,,,,,,
56816,1.4,27.9,Galle,,,,,,,,,,
56817,0.3,28.2,Galle,,,,,,,,,,
56818,3.4,27.7,Galle,,,,,,,,,,
56819,3.4,27.6,Galle,,,,,,,,,,
56820,4.6,27.5,Galle,,,,,,,,,,
56821,7.6,26.8,Galle,,,,,,,,,,
56822,17.1,25.8,Galle,,,,,,,,,,
56823,2.1,26.9,Galle,,,,,,,,,,
56824,0.8,27.4,Galle,,,,,,,,,,
56825,0.1,27.9,Galle,,,,,,,,,,
56826,0.4,27.6,Galle,,,,,,,,,,
56827,1.6,27.9,Galle,,,,,,,,,,
56828,1.4,27.9,Galle,,,,,,,,,,
56829,0.8,27.8,Galle,,,,,,,,,,
56830,2.6,27.9,Galle,,,,,,,,,,
56831,3.9,27.6,Galle,,,,,,,,,,
56832,5.3,26.7,Galle,,,,,,,,,,
56833,4.4,27.3,Galle,,,,,,,,,,
56834,3.3,27.2,Galle,,,,,,,,,,
56835,1.4,28.2,Galle,,,,,,,,,,
56836,3,27.7,Galle,,,,,,,,,,
56837,1.1,28.1,Galle,,,,,,,,,,
56838,2,28.3,Galle,,,,,,,,,,
56839,2.4,28,Galle,,,,,,,,,,
56840,4,27.6,Galle,,,,,,,,,,
56841,11.9,27.2,Galle,,,,,,,,,,
56842,2.2,27.5,Galle,,,,,,,,,,
56843,10.7,27.1,Galle,,,,,,,,,,
56844,8.7,27,Galle,,,,,,,,,,
56845,4.7,26.8,Galle,,,,,,,,,,
56846,8.4,26.9,Galle,,,,,,,,,,
56847,2.8,27.7,Galle,,,,,,,,,,
56848,1.9,27.4,Galle,,,,,,,,,,
56849,5.3,27.3,Galle,,,,,,,,,,
56850,7.2,26.9,Galle,,,,,,,,,,
56851,11.5,26.4,Galle,,,,,,,,,,
56852,3.6,27.3,Galle,,,,,,,,,,
56853,7.9,26.6,Galle,,,,,,,,,,
56854,3.1,26.8,Galle,,,,,,,,,,
56855,0.2,27.5,Galle,,,,,,,,,,
56856,0,27.4,Galle,,,,,,,,,,
56857,1.2,27.5,Galle,,,,,,,,,,
56858,1.3,26.9,Galle,,,,,,,,,,
56859,0.4,27.4,Galle,,,,,,,,,,
56860,1.5,27.2,Galle,,,,,,,,,,
56861,6,26.9,Galle,,,,,,,,,,
56862,16.5,26.1,Galle,,,,,,,,,,
56863,9.3,26.5,Galle,,,,,,,,,,
56864,3.6,27.5,Galle,,,,,,,,,,
56865,4.6,27.3,Galle,,,,,,,,,,
56866,8.3,26.7,Galle,,,,,,,,,,
56867,3.1,27.2,Galle,,,,,,,,,,
56868,3.5,27,Galle,,,,,,,,,,
56869,1.3,27.8,Galle,,,,,,,,,,
56870,1,27.6,Galle,,,,,,,,,,
56871,3.2,27.6,Galle,,,,,,,,,,
56872,14.4,26.6,Galle,,,,,,,,,,
56873,1.6,27.2,Galle,,,,,,,,,,
56874,0,27.8,Galle,,,,,,,,,,
56875,6.1,27.8,Galle,,,,,,,,,,
56876,10.8,26.6,Galle,,,,,,,,,,
56877,12.5,26.5,Galle,,,,,,,,,,
56878,3.7,26.8,Galle,,,,,,,,,,
56879,12.5,27.2,Galle,,,,,,,,,,
56880,15.5,26.3,Galle,,,,,,,,,,
56881,15,26,Galle,,,,,,,,,,
56882,6.6,26,Galle,,,,,,,,,,
56883,11.4,26.1,Galle,,,,,,,,,,
56884,10.1,26.8,Galle,,,,,,,,,,
56885,2.3,27.1,Galle,,,,,,,,,,
56886,8.5,27.1,Galle,,,,,,,,,,
56887,12.1,26.7,Galle,,,,,,,,,,
56888,28.2,25.2,Galle,,,,,,,,,,
56889,3.4,26.6,Galle,,,,,,,,,,
56890,0,27.8,Galle,,,,,,,,,,
56891,4.2,27,Galle,,,,,,,,,,
56892,4.4,27,Galle,,,,,,,,,,
56893,0.9,28,Galle,,,,,,,,,,
56894,0.6,28.1,Galle,,,,,,,,,,
56895,5.2,27.2,Galle,,,,,,,,,,
56896,2.6,26.9,Galle,,,,,,,,,,
56897,1.5,27.4,Galle,,,,,,,,,,
56898,2.7,27.6,Galle,,,,,,,,,,
56899,5.6,26.9,Galle,,,,,,,,,,
56900,5,25.8,Galle,,,,,,,,,,
56901,7.5,26.3,Galle,,,,,,,,,,
56902,2.6,26.4,Galle,,,,,,,,,,
56903,1.6,27.3,Galle,,,,,,,,,,
56904,0.9,27.8,Galle,,,,,,,,,,
56905,4.3,27.3,Galle,,,,,,,,,,
56906,2,26.9,Galle,,,,,,,,,,
56907,2.5,27.3,Galle,,,,,,,,,,
56908,3.2,27,Galle,,,,,,,,,,
56909,2,27.1,Galle,,,,,,,,,,
56910,9.5,26.6,Galle,,,,,,,,,,
56911,5.2,26.1,Galle,,,,,,,,,,
