index,rain_sum,city,,,,,,,
3803,5.3,Colombo,,,,,,,
3804,4.3,Colombo,,,,,,,
3805,0,Colombo,,,,,,,
3806,0.4,Colombo,,,,,,,
3807,0.2,Colombo,,,,,,,
3808,8.5,Colombo,,,,,,,
3809,26.9,Colombo,,,,,,,
3810,31.6,Colombo,,,,,,,
3811,2.6,Colombo,,,,,,,
3812,3.3,Colombo,,,,,,,
3813,10.7,Colombo,,,,,,,
3814,9.7,Colombo,,,,,,,
3815,11,Colombo,,,,,,,
3816,6.2,Colombo,,,,,,,
3817,3.2,Colombo,,,,,,,
3818,4.7,Colombo,,,,,,,
3819,10.6,Colombo,,,,,,,
3820,11.9,Colombo,,,,,,,
3821,5,Colombo,,,,,,,
3822,1.9,Colombo,,,,,,,
3823,3.3,Colombo,,,,,,,
3824,6.2,Colombo,,,,,,,
3825,4.4,Colombo,,,,,,,
3826,1.6,Colombo,,,,,,,
3827,6.6,Colombo,,,,,,,
3828,11.2,Colombo,,,,,,,
3829,10.3,Colombo,,,,,,,
3830,3.8,Colombo,,,,,,,
3831,4.9,Colombo,,,,,,,
3832,17.6,Colombo,,,,,,,
3833,5.9,Colombo,,,,,,,
3834,2.6,Colombo,,,,,,,
3835,11.1,Colombo,,,,,,,
3836,6.2,Colombo,,,,,,,
3837,3.4,Colombo,,,,,,,
3838,2.9,Colombo,,,,,,,
3839,11.2,Colombo,,,,,,,
3840,3.6,Colombo,,,,,,,
3841,8.8,Colombo,,,,,,,
3842,9.9,Colombo,,,,,,,
3843,7.8,Colombo,,,,,,,
3844,8.2,Colombo,,,,,,,
3845,7.1,Colombo,,,,,,,
3846,5.4,Colombo,,,,,,,
3847,4,Colombo,,,,,,,
3848,8.6,Colombo,,,,,,,
3849,20.2,Colombo,,,,,,,
3850,0.5,Colombo,,,,,,,
3851,3.2,Colombo,,,,,,,
3852,3.1,Colombo,,,,,,,
3853,19.2,Colombo,,,,,,,
3854,2.6,Colombo,,,,,,,
3855,1.4,Colombo,,,,,,,
3856,17.8,Colombo,,,,,,,
3857,3.2,Colombo,,,,,,,
3858,14,Colombo,,,,,,,
3859,3.3,Colombo,,,,,,,
3860,0.6,Colombo,,,,,,,
3861,18.8,Colombo,,,,,,,
3862,12.1,Colombo,,,,,,,
3863,10.4,Colombo,,,,,,,
3864,8.9,Colombo,,,,,,,
3865,18.7,Colombo,,,,,,,
3866,14.7,Colombo,,,,,,,
3867,9.2,Colombo,,,,,,,
3868,10.4,Colombo,,,,,,,
3869,10.3,Colombo,,,,,,,
3870,39.8,Colombo,,,,,,,
3871,23.5,Colombo,,,,,,,
3872,24.9,Colombo,,,,,,,
3873,33.5,Colombo,,,,,,,
3874,4.2,Colombo,,,,,,,
3875,2.6,Colombo,,,,,,,
3876,0.6,Colombo,,,,,,,
3877,0.8,Colombo,,,,,,,
3878,1.1,Colombo,,,,,,,
3879,0.5,Colombo,,,,,,,
3880,0.2,Colombo,,,,,,,
3881,2.3,Colombo,,,,,,,
3882,1.3,Colombo,,,,,,,
3883,2.6,Colombo,,,,,,,
3884,2.4,Colombo,,,,,,,
3885,1.5,Colombo,,,,,,,
3886,3.2,Colombo,,,,,,,
3887,2,Colombo,,,,,,,
3888,0.3,Colombo,,,,,,,
3889,1.6,Colombo,,,,,,,
3890,0.9,Colombo,,,,,,,
3891,0.9,Colombo,,,,,,,
3892,1.3,Colombo,,,,,,,
3893,2.5,Colombo,,,,,,,
3894,3,Colombo,,,,,,,
3895,12.9,Colombo,,,,,,,
3896,31.3,Colombo,,,,,,,
3897,21.3,Colombo,,,,,,,
3898,9.4,Colombo,,,,,,,
3899,5.9,Colombo,,,,,,,
3900,13.6,Colombo,,,,,,,
3901,43.3,Colombo,,,,,,,
3902,1.4,Colombo,,,,,,,
3903,9,Colombo,,,,,,,
3904,17,Colombo,,,,,,,
3905,4.5,Colombo,,,,,,,
3906,3.5,Colombo,,,,,,,
3907,10.7,Colombo,,,,,,,
3908,7.3,Colombo,,,,,,,
3909,7.4,Colombo,,,,,,,
3910,9.9,Colombo,,,,,,,
3911,3,Colombo,,,,,,,
3912,4.7,Colombo,,,,,,,
3913,39.5,Colombo,,,,,,,
3914,10.7,Colombo,,,,,,,
3915,14.4,Colombo,,,,,,,
3916,13.1,Colombo,,,,,,,
3917,14.6,Colombo,,,,,,,
3918,5,Colombo,,,,,,,
3919,19.2,Colombo,,,,,,,
3920,9.1,Colombo,,,,,,,
3921,5.1,Colombo,,,,,,,
3922,2.1,Colombo,,,,,,,
3923,8.6,Colombo,,,,,,,
3924,15,Colombo,,,,,,,
3925,7.3,Colombo,,,,,,,
3926,1.4,Colombo,,,,,,,
3927,5.4,Colombo,,,,,,,
3928,1.8,Colombo,,,,,,,
3929,1.7,Colombo,,,,,,,
3930,0.7,Colombo,,,,,,,
3931,2.9,Colombo,,,,,,,
3932,1.1,Colombo,,,,,,,
3933,1.1,Colombo,,,,,,,
3934,5.2,Colombo,,,,,,,
3935,3.3,Colombo,,,,,,,
3936,15,Colombo,,,,,,,
3937,7.3,Colombo,,,,,,,
3938,8.2,Colombo,,,,,,,
3939,8.1,Colombo,,,,,,,
3940,10.6,Colombo,,,,,,,
3941,1.9,Colombo,,,,,,,
3942,1.1,Colombo,,,,,,,
3943,1.8,Colombo,,,,,,,
3944,3.4,Colombo,,,,,,,
3945,2.7,Colombo,,,,,,,
3946,3.2,Colombo,,,,,,,
3947,2.8,Colombo,,,,,,,
3948,3.6,Colombo,,,,,,,
3949,2.7,Colombo,,,,,,,
3950,2.5,Colombo,,,,,,,
3951,1,Colombo,,,,,,,
3952,2.2,Colombo,,,,,,,
3953,1.3,Colombo,,,,,,,
3954,2.7,Colombo,,,,,,,
3955,1.5,Colombo,,,,,,,
3956,2.7,Colombo,,,,,,,
3957,0.1,Colombo,,,,,,,
3958,0,Colombo,,,,,,,
3959,1.1,Colombo,,,,,,,
3960,5.7,Colombo,,,,,,,
3961,14.1,Colombo,,,,,,,
3962,8.6,Colombo,,,,,,,
3963,8.9,Colombo,,,,,,,
3964,11.2,Colombo,,,,,,,
3965,11.8,Colombo,,,,,,,
3966,3,Colombo,,,,,,,
3967,5.8,Colombo,,,,,,,
3968,14.6,Colombo,,,,,,,
3969,46.3,Colombo,,,,,,,
3970,6.4,Colombo,,,,,,,
3971,16.3,Colombo,,,,,,,
3972,19.4,Colombo,,,,,,,
3973,13.4,Colombo,,,,,,,
3974,6.9,Colombo,,,,,,,
3975,6.5,Colombo,,,,,,,
3976,73.2,Colombo,,,,,,,
3977,3.1,Colombo,,,,,,,
3978,0.7,Colombo,,,,,,,
3979,0.6,Colombo,,,,,,,
3980,2,Colombo,,,,,,,
3981,2.1,Colombo,,,,,,,
3982,1.9,Colombo,,,,,,,
3983,0.8,Colombo,,,,,,,
3984,0,Colombo,,,,,,,
3985,0,Colombo,,,,,,,
3986,0.1,Colombo,,,,,,,
3987,2.1,Colombo,,,,,,,
3988,18.3,Colombo,,,,,,,
3989,2.3,Colombo,,,,,,,
3990,11.7,Colombo,,,,,,,
3991,3.8,Colombo,,,,,,,
3992,0.9,Colombo,,,,,,,
3993,0.2,Colombo,,,,,,,
3994,5.3,Colombo,,,,,,,
3995,1.7,Colombo,,,,,,,
3996,7.5,Colombo,,,,,,,
3997,0,Colombo,,,,,,,
3998,0,Colombo,,,,,,,
3999,0,Colombo,,,,,,,
4000,0,Colombo,,,,,,,
4001,3.4,Colombo,,,,,,,
4002,1.2,Colombo,,,,,,,
4003,3,Colombo,,,,,,,
4004,8.1,Colombo,,,,,,,
4005,5.4,Colombo,,,,,,,
4006,3.6,Colombo,,,,,,,
4007,28.2,Colombo,,,,,,,
4008,9.1,Colombo,,,,,,,
4009,9.7,Colombo,,,,,,,
4010,4.1,Colombo,,,,,,,
4011,0,Colombo,,,,,,,
4012,3.3,Colombo,,,,,,,
4013,2.6,Colombo,,,,,,,
4014,28.5,Colombo,,,,,,,
4015,10.7,Colombo,,,,,,,
4016,0.3,Colombo,,,,,,,
4017,30.4,Colombo,,,,,,,
4018,6.8,Colombo,,,,,,,
4019,1,Colombo,,,,,,,
4020,7.8,Colombo,,,,,,,
4021,23,Colombo,,,,,,,
4022,8.8,Colombo,,,,,,,
4023,7,Colombo,,,,,,,
4024,1.4,Colombo,,,,,,,
4025,18.6,Colombo,,,,,,,
4026,11.6,Colombo,,,,,,,
4027,32.3,Colombo,,,,,,,
4028,12.4,Colombo,,,,,,,
4029,14.9,Colombo,,,,,,,
4030,38.7,Colombo,,,,,,,
4031,12.5,Colombo,,,,,,,
4032,17.6,Colombo,,,,,,,
4033,3.3,Colombo,,,,,,,
4034,4.8,Colombo,,,,,,,
4035,9.4,Colombo,,,,,,,
4036,0,Colombo,,,,,,,
4037,0,Colombo,,,,,,,
4038,1.9,Colombo,,,,,,,
4039,1.5,Colombo,,,,,,,
4040,0.2,Colombo,,,,,,,
4041,0,Colombo,,,,,,,
4042,0,Colombo,,,,,,,
4043,0,Colombo,,,,,,,
4044,0,Colombo,,,,,,,
4045,0,Colombo,,,,,,,
4046,0.5,Colombo,,,,,,,
4047,15.4,Colombo,,,,,,,
4048,32.5,Colombo,,,,,,,
4049,3.5,Colombo,,,,,,,
4050,1,Colombo,,,,,,,
4051,0.3,Colombo,,,,,,,
4052,0,Colombo,,,,,,,
4053,0,Colombo,,,,,,,
4054,0.2,Colombo,,,,,,,
4055,1.8,Colombo,,,,,,,
4056,0.2,Colombo,,,,,,,
4057,0,Colombo,,,,,,,
4058,0,Colombo,,,,,,,
4059,0,Colombo,,,,,,,
4060,0,Colombo,,,,,,,
4061,0,Colombo,,,,,,,
4062,0,Colombo,,,,,,,
4063,0,Colombo,,,,,,,
4064,0,Colombo,,,,,,,
4065,0,Colombo,,,,,,,
4066,0,Colombo,,,,,,,
4067,0.8,Colombo,,,,,,,
4068,1.3,Colombo,,,,,,,
4069,2.8,Colombo,,,,,,,
4070,1.8,Colombo,,,,,,,
4071,0.4,Colombo,,,,,,,
4072,0,Colombo,,,,,,,
4073,0.3,Colombo,,,,,,,
4074,0.6,Colombo,,,,,,,
4075,0.2,Colombo,,,,,,,
4076,0,Colombo,,,,,,,
4077,3.7,Colombo,,,,,,,
4078,0,Colombo,,,,,,,
4079,0.6,Colombo,,,,,,,
4080,0,Colombo,,,,,,,
4081,0,Colombo,,,,,,,
4082,3.7,Colombo,,,,,,,
4083,4,Colombo,,,,,,,
4084,61.2,Colombo,,,,,,,
4085,0.9,Colombo,,,,,,,
4086,21.3,Colombo,,,,,,,
4087,4,Colombo,,,,,,,
4088,5.6,Colombo,,,,,,,
4089,0.2,Colombo,,,,,,,
4090,2.4,Colombo,,,,,,,
4091,0.6,Colombo,,,,,,,
4092,5,Colombo,,,,,,,
4093,0.4,Colombo,,,,,,,
4094,1.3,Colombo,,,,,,,
4095,8.4,Colombo,,,,,,,
4096,1.8,Colombo,,,,,,,
4097,5.4,Colombo,,,,,,,
4098,7.3,Colombo,,,,,,,
4099,13.9,Colombo,,,,,,,
4100,37.8,Colombo,,,,,,,
4101,7,Colombo,,,,,,,
4102,16.5,Colombo,,,,,,,
4103,46.2,Colombo,,,,,,,
4104,22.5,Colombo,,,,,,,
4105,5.7,Colombo,,,,,,,
4106,0.2,Colombo,,,,,,,
4107,1.4,Colombo,,,,,,,
4108,1.6,Colombo,,,,,,,
4109,2,Colombo,,,,,,,
4110,0.2,Colombo,,,,,,,
4111,0,Colombo,,,,,,,
4112,0,Colombo,,,,,,,
4113,2.2,Colombo,,,,,,,
4114,1.5,Colombo,,,,,,,
4115,0.6,Colombo,,,,,,,
4116,0.3,Colombo,,,,,,,
4117,1,Colombo,,,,,,,
4118,1.2,Colombo,,,,,,,
4119,6.7,Colombo,,,,,,,
4120,5.1,Colombo,,,,,,,
4121,4.3,Colombo,,,,,,,
4122,9.7,Colombo,,,,,,,
4123,10.4,Colombo,,,,,,,
4124,10.2,Colombo,,,,,,,
4125,5,Colombo,,,,,,,
4126,2.2,Colombo,,,,,,,
4127,3.6,Colombo,,,,,,,
4128,3.2,Colombo,,,,,,,
4129,4.9,Colombo,,,,,,,
4130,4.2,Colombo,,,,,,,
4131,1.2,Colombo,,,,,,,
4132,4.6,Colombo,,,,,,,
4133,1.8,Colombo,,,,,,,
4134,1.7,Colombo,,,,,,,
4135,3.8,Colombo,,,,,,,
4136,2.9,Colombo,,,,,,,
4137,4.1,Colombo,,,,,,,
4138,9.5,Colombo,,,,,,,
4139,8.7,Colombo,,,,,,,
4140,52,Colombo,,,,,,,
4141,3.7,Colombo,,,,,,,
4142,5.1,Colombo,,,,,,,
4143,4.5,Colombo,,,,,,,
4144,3.3,Colombo,,,,,,,
4145,10.6,Colombo,,,,,,,
4146,15.4,Colombo,,,,,,,
4147,21.1,Colombo,,,,,,,
4148,5.7,Colombo,,,,,,,
4149,58.1,Colombo,,,,,,,
4150,33.5,Colombo,,,,,,,
4151,8.3,Colombo,,,,,,,
4152,3.7,Colombo,,,,,,,
4153,2.3,Colombo,,,,,,,
4154,0.5,Colombo,,,,,,,
4155,1,Colombo,,,,,,,
4156,2.5,Colombo,,,,,,,
4157,12.3,Colombo,,,,,,,
4158,8.3,Colombo,,,,,,,
4159,15.4,Colombo,,,,,,,
4160,13.8,Colombo,,,,,,,
4161,42.1,Colombo,,,,,,,
4162,42.3,Colombo,,,,,,,
4163,4.6,Colombo,,,,,,,
4164,5.7,Colombo,,,,,,,
4165,5.7,Colombo,,,,,,,
4166,5,Colombo,,,,,,,
4167,4.6,Colombo,,,,,,,
4168,4.7,Colombo,,,,,,,
4169,2.6,Colombo,,,,,,,
4170,5,Colombo,,,,,,,
4171,21,Colombo,,,,,,,
4172,23.6,Colombo,,,,,,,
4173,12.4,Colombo,,,,,,,
4174,2.1,Colombo,,,,,,,
4175,7,Colombo,,,,,,,
4176,46,Colombo,,,,,,,
4177,10.1,Colombo,,,,,,,
4178,2.5,Colombo,,,,,,,
4179,2.8,Colombo,,,,,,,
4180,5.5,Colombo,,,,,,,
4181,15.7,Colombo,,,,,,,
4182,1.7,Colombo,,,,,,,
4183,3.2,Colombo,,,,,,,
4184,3.4,Colombo,,,,,,,
4185,2.8,Colombo,,,,,,,
4186,0.8,Colombo,,,,,,,
4187,1.1,Colombo,,,,,,,
4188,1.9,Colombo,,,,,,,
4189,1.5,Colombo,,,,,,,
4190,10.5,Colombo,,,,,,,
4191,17.3,Colombo,,,,,,,
4192,4.1,Colombo,,,,,,,
4193,3.5,Colombo,,,,,,,
4194,7,Colombo,,,,,,,
4195,9.1,Colombo,,,,,,,
4196,2.8,Colombo,,,,,,,
4197,3,Colombo,,,,,,,
4198,3.7,Colombo,,,,,,,
4199,26.6,Colombo,,,,,,,
4200,5.2,Colombo,,,,,,,
4201,17.5,Colombo,,,,,,,
4202,25.9,Colombo,,,,,,,
4203,9.7,Colombo,,,,,,,
4204,2.8,Colombo,,,,,,,
4205,13.6,Colombo,,,,,,,
4206,5.5,Colombo,,,,,,,
4207,46.3,Colombo,,,,,,,
4208,10.7,Colombo,,,,,,,
4209,3.4,Colombo,,,,,,,
4210,1.4,Colombo,,,,,,,
4211,1.6,Colombo,,,,,,,
4212,2.4,Colombo,,,,,,,
4213,1.8,Colombo,,,,,,,
4214,4.8,Colombo,,,,,,,
4215,2.4,Colombo,,,,,,,
4216,2.1,Colombo,,,,,,,
4217,2.2,Colombo,,,,,,,
4218,1.8,Colombo,,,,,,,
4219,3.5,Colombo,,,,,,,
4220,11.6,Colombo,,,,,,,
4221,20.8,Colombo,,,,,,,
4222,9.3,Colombo,,,,,,,
4223,19.2,Colombo,,,,,,,
4224,8.8,Colombo,,,,,,,
4225,2.3,Colombo,,,,,,,
4226,8.8,Colombo,,,,,,,
4227,0.3,Colombo,,,,,,,
4228,2.5,Colombo,,,,,,,
4229,4.5,Colombo,,,,,,,
4230,2.8,Colombo,,,,,,,
4231,4,Colombo,,,,,,,
4232,2.1,Colombo,,,,,,,
4233,2.6,Colombo,,,,,,,
4234,6.8,Colombo,,,,,,,
4235,14,Colombo,,,,,,,
4236,5.1,Colombo,,,,,,,
4237,13.4,Colombo,,,,,,,
4238,14.6,Colombo,,,,,,,
4239,1.5,Colombo,,,,,,,
4240,17.2,Colombo,,,,,,,
4241,9.9,Colombo,,,,,,,
4242,6.4,Colombo,,,,,,,
4243,0.1,Colombo,,,,,,,
4244,1.8,Colombo,,,,,,,
4245,3.2,Colombo,,,,,,,
4246,4,Colombo,,,,,,,
4247,5.1,Colombo,,,,,,,
4248,0.3,Colombo,,,,,,,
4249,3.8,Colombo,,,,,,,
4250,10.3,Colombo,,,,,,,
4251,2.7,Colombo,,,,,,,
4252,1.9,Colombo,,,,,,,
4253,3.5,Colombo,,,,,,,
4254,8.6,Colombo,,,,,,,
4255,20.9,Colombo,,,,,,,
4256,9.1,Colombo,,,,,,,
4257,17.3,Colombo,,,,,,,
4258,23.7,Colombo,,,,,,,
4259,3,Colombo,,,,,,,
4260,3.2,Colombo,,,,,,,
4261,5.7,Colombo,,,,,,,
4262,4.4,Colombo,,,,,,,
4263,2,Colombo,,,,,,,
4264,4.2,Colombo,,,,,,,
4265,11.6,Colombo,,,,,,,
4266,5.8,Colombo,,,,,,,
4267,4.1,Colombo,,,,,,,
4268,2.8,Colombo,,,,,,,
4269,2.1,Colombo,,,,,,,
4270,2.2,Colombo,,,,,,,
4271,0.2,Colombo,,,,,,,
4272,2.8,Colombo,,,,,,,
4273,5.8,Colombo,,,,,,,
4274,6.2,Colombo,,,,,,,
4275,11,Colombo,,,,,,,
4276,5.8,Colombo,,,,,,,
4277,9,Colombo,,,,,,,
4278,2.7,Colombo,,,,,,,
4279,4.7,Colombo,,,,,,,
4280,7.6,Colombo,,,,,,,
4281,8.5,Colombo,,,,,,,
4282,4.8,Colombo,,,,,,,
4283,7.7,Colombo,,,,,,,
4284,7.5,Colombo,,,,,,,
4285,6.2,Colombo,,,,,,,
4286,30.5,Colombo,,,,,,,
4287,0.6,Colombo,,,,,,,
4288,14.2,Colombo,,,,,,,
4289,1.6,Colombo,,,,,,,
4290,7.5,Colombo,,,,,,,
4291,24.8,Colombo,,,,,,,
4292,5,Colombo,,,,,,,
4293,5.5,Colombo,,,,,,,
4294,13.6,Colombo,,,,,,,
4295,37.5,Colombo,,,,,,,
4296,4.6,Colombo,,,,,,,
4297,0.9,Colombo,,,,,,,
4298,2.7,Colombo,,,,,,,
4299,1.8,Colombo,,,,,,,
4300,11.8,Colombo,,,,,,,
4301,8.3,Colombo,,,,,,,
4302,8.4,Colombo,,,,,,,
4303,1.3,Colombo,,,,,,,
4304,3.1,Colombo,,,,,,,
4305,5.8,Colombo,,,,,,,
4306,11.5,Colombo,,,,,,,
4307,3.6,Colombo,,,,,,,
4308,4.4,Colombo,,,,,,,
4309,1.5,Colombo,,,,,,,
4310,10.1,Colombo,,,,,,,
4311,3.6,Colombo,,,,,,,
4312,3.8,Colombo,,,,,,,
4313,1.7,Colombo,,,,,,,
4314,4.6,Colombo,,,,,,,
4315,11.8,Colombo,,,,,,,
4316,12.7,Colombo,,,,,,,
4317,5.6,Colombo,,,,,,,
4318,47.3,Colombo,,,,,,,
4319,101,Colombo,,,,,,,
4320,15.7,Colombo,,,,,,,
4321,9.7,Colombo,,,,,,,
4322,14.2,Colombo,,,,,,,
4323,8.4,Colombo,,,,,,,
4324,20.2,Colombo,,,,,,,
4325,9.3,Colombo,,,,,,,
4326,5.8,Colombo,,,,,,,
4327,16,Colombo,,,,,,,
4328,35.2,Colombo,,,,,,,
4329,41.2,Colombo,,,,,,,
4330,34.8,Colombo,,,,,,,
4331,2.7,Colombo,,,,,,,
4332,10.6,Colombo,,,,,,,
4333,5.1,Colombo,,,,,,,
4334,5.6,Colombo,,,,,,,
4335,8.8,Colombo,,,,,,,
4336,27,Colombo,,,,,,,
4337,18,Colombo,,,,,,,
4338,10.2,Colombo,,,,,,,
4339,8.3,Colombo,,,,,,,
4340,6.6,Colombo,,,,,,,
4341,0,Colombo,,,,,,,
4342,0,Colombo,,,,,,,
4343,0,Colombo,,,,,,,
4344,16.5,Colombo,,,,,,,
4345,9,Colombo,,,,,,,
4346,11.9,Colombo,,,,,,,
4347,3.4,Colombo,,,,,,,
4348,21.2,Colombo,,,,,,,
4349,9.9,Colombo,,,,,,,
4350,1.9,Colombo,,,,,,,
4351,8.5,Colombo,,,,,,,
4352,5.7,Colombo,,,,,,,
4353,1.1,Colombo,,,,,,,
4354,2.5,Colombo,,,,,,,
4355,1.9,Colombo,,,,,,,
4356,2,Colombo,,,,,,,
4357,4.6,Colombo,,,,,,,
4358,0,Colombo,,,,,,,
4359,3.7,Colombo,,,,,,,
4360,6.4,Colombo,,,,,,,
4361,1.6,Colombo,,,,,,,
4362,0.7,Colombo,,,,,,,
4363,7.7,Colombo,,,,,,,
4364,21.5,Colombo,,,,,,,
4365,15.8,Colombo,,,,,,,
4366,11.6,Colombo,,,,,,,
4367,1.1,Colombo,,,,,,,
4368,0.1,Colombo,,,,,,,
4369,5.8,Colombo,,,,,,,
4370,0.3,Colombo,,,,,,,
4371,0,Colombo,,,,,,,
4372,0,Colombo,,,,,,,
4373,0.5,Colombo,,,,,,,
4374,0.1,Colombo,,,,,,,
4375,0,Colombo,,,,,,,
4376,0,Colombo,,,,,,,
4377,0,Colombo,,,,,,,
4378,0,Colombo,,,,,,,
4379,0.2,Colombo,,,,,,,
4380,0,Colombo,,,,,,,
4381,1.4,Colombo,,,,,,,
4382,2.6,Colombo,,,,,,,
4383,6.7,Colombo,,,,,,,
4384,2.1,Colombo,,,,,,,
4385,11.2,Colombo,,,,,,,
4386,3.9,Colombo,,,,,,,
4387,5.6,Colombo,,,,,,,
4388,1.2,Colombo,,,,,,,
4389,0.5,Colombo,,,,,,,
4390,0.8,Colombo,,,,,,,
4391,2.1,Colombo,,,,,,,
4392,0.4,Colombo,,,,,,,
4393,0.3,Colombo,,,,,,,
4394,1.1,Colombo,,,,,,,
4395,1.8,Colombo,,,,,,,
4396,1.4,Colombo,,,,,,,
4397,1.4,Colombo,,,,,,,
4398,1,Colombo,,,,,,,
4399,0.9,Colombo,,,,,,,
4400,0,Colombo,,,,,,,
4401,0,Colombo,,,,,,,
4402,0,Colombo,,,,,,,
4403,0,Colombo,,,,,,,
4404,0,Colombo,,,,,,,
4405,0,Colombo,,,,,,,
4406,0.1,Colombo,,,,,,,
4407,1.2,Colombo,,,,,,,
4408,1.9,Colombo,,,,,,,
4409,0.7,Colombo,,,,,,,
4410,0,Colombo,,,,,,,
4411,0.2,Colombo,,,,,,,
4412,0.4,Colombo,,,,,,,
4413,16.2,Colombo,,,,,,,
4414,0,Colombo,,,,,,,
4415,0,Colombo,,,,,,,
4416,0.1,Colombo,,,,,,,
4417,0,Colombo,,,,,,,
4418,0,Colombo,,,,,,,
4419,0,Colombo,,,,,,,
4420,1.2,Colombo,,,,,,,
4421,0,Colombo,,,,,,,
4422,0,Colombo,,,,,,,
4423,1.1,Colombo,,,,,,,
4424,5.6,Colombo,,,,,,,
4425,38.5,Colombo,,,,,,,
4426,10.6,Colombo,,,,,,,
4427,0.8,Colombo,,,,,,,
4428,0,Colombo,,,,,,,
4429,0,Colombo,,,,,,,
4430,0,Colombo,,,,,,,
4431,1.5,Colombo,,,,,,,
4432,0.8,Colombo,,,,,,,
4433,0.3,Colombo,,,,,,,
4434,1.2,Colombo,,,,,,,
4435,0.6,Colombo,,,,,,,
4436,0,Colombo,,,,,,,
4437,3.2,Colombo,,,,,,,
4438,0,Colombo,,,,,,,
4439,3,Colombo,,,,,,,
4440,0,Colombo,,,,,,,
4441,0.4,Colombo,,,,,,,
4442,0,Colombo,,,,,,,
4443,0.3,Colombo,,,,,,,
4444,0,Colombo,,,,,,,
4445,1.7,Colombo,,,,,,,
4446,0.1,Colombo,,,,,,,
4447,0.3,Colombo,,,,,,,
4448,0.7,Colombo,,,,,,,
4449,1.1,Colombo,,,,,,,
4450,0.1,Colombo,,,,,,,
4451,1.5,Colombo,,,,,,,
4452,1.4,Colombo,,,,,,,
4453,7,Colombo,,,,,,,
4454,9.3,Colombo,,,,,,,
4455,0.3,Colombo,,,,,,,
4456,0.9,Colombo,,,,,,,
4457,0.5,Colombo,,,,,,,
4458,7.6,Colombo,,,,,,,
4459,3.4,Colombo,,,,,,,
4460,5.3,Colombo,,,,,,,
4461,3.2,Colombo,,,,,,,
4462,6,Colombo,,,,,,,
4463,1.4,Colombo,,,,,,,
4464,2.2,Colombo,,,,,,,
4465,2,Colombo,,,,,,,
4466,1.9,Colombo,,,,,,,
4467,1,Colombo,,,,,,,
4468,2.4,Colombo,,,,,,,
4469,1.8,Colombo,,,,,,,
4470,1.3,Colombo,,,,,,,
4471,3.1,Colombo,,,,,,,
4472,1.3,Colombo,,,,,,,
4473,1.8,Colombo,,,,,,,
4474,2.5,Colombo,,,,,,,
4475,0.7,Colombo,,,,,,,
4476,53.9,Colombo,,,,,,,
4477,4.3,Colombo,,,,,,,
4478,5.2,Colombo,,,,,,,
4479,5.9,Colombo,,,,,,,
4480,12,Colombo,,,,,,,
4481,16.5,Colombo,,,,,,,
4482,29.7,Colombo,,,,,,,
4483,13.7,Colombo,,,,,,,
4484,17.8,Colombo,,,,,,,
4485,13.3,Colombo,,,,,,,
4486,4.4,Colombo,,,,,,,
4487,1,Colombo,,,,,,,
4488,1.7,Colombo,,,,,,,
4489,5.2,Colombo,,,,,,,
4490,10.4,Colombo,,,,,,,
4491,6.6,Colombo,,,,,,,
4492,2.3,Colombo,,,,,,,
4493,4.7,Colombo,,,,,,,
4494,6.4,Colombo,,,,,,,
4495,9.2,Colombo,,,,,,,
4496,6.5,Colombo,,,,,,,
4497,8,Colombo,,,,,,,
4498,4.5,Colombo,,,,,,,
4499,6.4,Colombo,,,,,,,
4500,3.6,Colombo,,,,,,,
4501,0.7,Colombo,,,,,,,
4502,5.5,Colombo,,,,,,,
4503,7.3,Colombo,,,,,,,
4504,9.9,Colombo,,,,,,,
4505,5,Colombo,,,,,,,
4506,5,Colombo,,,,,,,
4507,8.3,Colombo,,,,,,,
4508,2.4,Colombo,,,,,,,
4509,3.5,Colombo,,,,,,,
4510,6.4,Colombo,,,,,,,
4511,19.5,Colombo,,,,,,,
4512,24.7,Colombo,,,,,,,
4513,8.6,Colombo,,,,,,,
4514,15.4,Colombo,,,,,,,
4515,31.9,Colombo,,,,,,,
4516,71.8,Colombo,,,,,,,
4517,10.1,Colombo,,,,,,,
4518,16.5,Colombo,,,,,,,
4519,27.8,Colombo,,,,,,,
4520,21.5,Colombo,,,,,,,
4521,10.4,Colombo,,,,,,,
4522,2.5,Colombo,,,,,,,
4523,3.4,Colombo,,,,,,,
4524,3.7,Colombo,,,,,,,
4525,9.8,Colombo,,,,,,,
4526,24.3,Colombo,,,,,,,
4527,18.8,Colombo,,,,,,,
4528,9.7,Colombo,,,,,,,
4529,9.9,Colombo,,,,,,,
4530,11.5,Colombo,,,,,,,
4531,17.7,Colombo,,,,,,,
4532,25.2,Colombo,,,,,,,
4533,40.7,Colombo,,,,,,,
4534,12.7,Colombo,,,,,,,
4535,11.9,Colombo,,,,,,,
4536,13.2,Colombo,,,,,,,
4537,8.7,Colombo,,,,,,,
4538,4.9,Colombo,,,,,,,
4539,5.1,Colombo,,,,,,,
4540,3.3,Colombo,,,,,,,
4541,7,Colombo,,,,,,,
4542,12.2,Colombo,,,,,,,
4543,3.4,Colombo,,,,,,,
4544,7.1,Colombo,,,,,,,
4545,15.3,Colombo,,,,,,,
4546,3,Colombo,,,,,,,
4547,7.7,Colombo,,,,,,,
4548,17.6,Colombo,,,,,,,
4549,7.1,Colombo,,,,,,,
4550,7.8,Colombo,,,,,,,
4551,5.1,Colombo,,,,,,,
